WAGE,AGE,RACE,STATUS,AREA,GENDER,EDUCATION
91255,31,OTHER,MARRIED,URBAN,FEMALE,20
91000,39,BlACK,MARRIED,URBAN,FEMALE,20
91000,67,WHITE,MARRIED,URBAN,MALE,20
91000,44,BlACK,SINGLE,URBAN,FEMALE,20
91000,53,OTHER,MARRIED,URBAN,FEMALE,16
91000,54,WHITE,MARRIED,URBAN,FEMALE,16
91000,33,WHITE,MARRIED,URBAN,MALE,16
90905,36,WHITE,SINGLE,URBAN,FEMALE,20
90370,39,WHITE,MARRIED,URBAN,MALE,20
90000,29,OTHER,MARRIED,URBAN,FEMALE,20
90000,29,WHITE,SINGLE,URBAN,FEMALE,20
90000,47,WHITE,MARRIED,URBAN,MALE,16
90000,44,WHITE,SINGLE,URBAN,MALE,16
90000,58,WHITE,MARRIED,URBAN,MALE,20
90000,54,WHITE,MARRIED,URBAN,MALE,20
90000,31,WHITE,SINGLE,URBAN,FEMALE,20
90000,43,WHITE,MARRIED,URBAN,MALE,16
90000,46,WHITE,MARRIED,URBAN,MALE,14
90000,55,WHITE,MARRIED,URBAN,MALE,20
90000,33,WHITE,SINGLE,URBAN,MALE,20
90000,38,WHITE,MARRIED,URBAN,MALE,16
90000,24,OTHER,SINGLE,URBAN,MALE,20
90000,50,WHITE,MARRIED,URBAN,MALE,20
90000,62,OTHER,MARRIED,URBAN,MALE,20
90000,31,WHITE,MARRIED,URBAN,MALE,20
90000,44,WHITE,MARRIED,URBAN,MALE,20
90000,57,WHITE,MARRIED,URBAN,MALE,20
90000,38,WHITE,MARRIED,URBAN,MALE,20
90000,41,WHITE,MARRIED,URBAN,FEMALE,16
90000,33,WHITE,MARRIED,URBAN,MALE,20
90000,38,WHITE,SINGLE,RURAL,MALE,14
90000,53,WHITE,MARRIED,URBAN,MALE,20
90000,50,WHITE,MARRIED,URBAN,FEMALE,20
90000,50,WHITE,MARRIED,URBAN,MALE,20
90000,48,WHITE,MARRIED,URBAN,MALE,20
90000,39,WHITE,SINGLE,URBAN,MALE,20
90000,44,WHITE,MARRIED,URBAN,MALE,20
90000,58,WHITE,MARRIED,RURAL,MALE,20
90000,31,OTHER,SINGLE,URBAN,MALE,14
90000,38,WHITE,MARRIED,URBAN,MALE,20
90000,46,WHITE,MARRIED,URBAN,MALE,20
90000,40,WHITE,MARRIED,URBAN,MALE,20
90000,53,WHITE,MARRIED,RURAL,MALE,14
90000,36,WHITE,MARRIED,RURAL,MALE,20
90000,40,OTHER,MARRIED,URBAN,FEMALE,20
89750,46,OTHER,MARRIED,URBAN,FEMALE,20
89000,33,WHITE,MARRIED,URBAN,MALE,16
89000,61,WHITE,SINGLE,URBAN,MALE,20
89000,40,WHITE,MARRIED,URBAN,MALE,20
89000,49,WHITE,MARRIED,RURAL,MALE,20
89000,38,WHITE,MARRIED,URBAN,MALE,20
88000,39,WHITE,MARRIED,URBAN,MALE,16
88000,42,WHITE,MARRIED,URBAN,MALE,16
87500,37,WHITE,MARRIED,URBAN,FEMALE,20
87500,54,WHITE,MARRIED,RURAL,MALE,20
87000,47,WHITE,MARRIED,URBAN,MALE,20
87000,58,OTHER,MARRIED,RURAL,MALE,20
87000,44,WHITE,MARRIED,URBAN,FEMALE,20
87000,41,WHITE,MARRIED,RURAL,MALE,14
87000,54,WHITE,MARRIED,URBAN,MALE,20
87000,35,WHITE,MARRIED,RURAL,MALE,20
87000,42,BlACK,MARRIED,URBAN,MALE,20
87000,58,WHITE,MARRIED,URBAN,MALE,20
86800,41,WHITE,MARRIED,URBAN,MALE,20
86500,60,WHITE,MARRIED,URBAN,MALE,16
86500,49,BlACK,MARRIED,URBAN,MALE,20
86300,32,BlACK,SINGLE,URBAN,MALE,20
86000,39,WHITE,MARRIED,URBAN,MALE,16
86000,61,BlACK,MARRIED,URBAN,MALE,16
86000,40,WHITE,MARRIED,URBAN,FEMALE,20
86000,59,WHITE,SINGLE,URBAN,MALE,14
85000,37,WHITE,MARRIED,RURAL,MALE,14
85000,33,WHITE,MARRIED,URBAN,MALE,20
85000,50,WHITE,MARRIED,URBAN,MALE,20
85000,39,WHITE,MARRIED,RURAL,MALE,20
85000,41,WHITE,MARRIED,URBAN,MALE,14
85000,45,WHITE,MARRIED,URBAN,MALE,14
85000,42,WHITE,MARRIED,URBAN,MALE,20
85000,28,WHITE,MARRIED,URBAN,MALE,16
85000,52,WHITE,SINGLE,URBAN,FEMALE,20
85000,37,WHITE,SINGLE,URBAN,MALE,16
85000,52,WHITE,MARRIED,URBAN,MALE,20
85000,43,WHITE,MARRIED,URBAN,MALE,20
85000,36,WHITE,MARRIED,URBAN,MALE,20
85000,49,WHITE,MARRIED,URBAN,MALE,16
85000,51,WHITE,MARRIED,URBAN,MALE,14
85000,32,WHITE,MARRIED,URBAN,MALE,20
85000,59,WHITE,SINGLE,URBAN,FEMALE,16
85000,56,WHITE,MARRIED,URBAN,MALE,16
85000,41,WHITE,MARRIED,URBAN,MALE,20
85000,48,WHITE,MARRIED,URBAN,FEMALE,16
85000,29,WHITE,SINGLE,URBAN,MALE,20
85000,44,WHITE,MARRIED,RURAL,MALE,20
85000,57,BlACK,SINGLE,URBAN,FEMALE,20
85000,51,WHITE,MARRIED,URBAN,MALE,20
85000,42,WHITE,MARRIED,URBAN,FEMALE,20
85000,45,WHITE,MARRIED,URBAN,MALE,20
85000,40,WHITE,SINGLE,URBAN,FEMALE,20
85000,46,WHITE,MARRIED,URBAN,FEMALE,20
85000,36,WHITE,MARRIED,URBAN,MALE,20
85000,54,WHITE,MARRIED,RURAL,MALE,20
85000,43,WHITE,MARRIED,URBAN,MALE,16
85000,23,WHITE,SINGLE,URBAN,MALE,14
85000,44,WHITE,MARRIED,URBAN,MALE,20
85000,49,OTHER,MARRIED,URBAN,FEMALE,20
85000,42,WHITE,MARRIED,URBAN,MALE,16
85000,48,WHITE,SINGLE,URBAN,MALE,14
85000,33,WHITE,MARRIED,URBAN,MALE,20
85000,40,WHITE,MARRIED,URBAN,MALE,20
85000,50,WHITE,MARRIED,RURAL,MALE,14
85000,63,OTHER,MARRIED,URBAN,MALE,16
84900,39,WHITE,MARRIED,URBAN,MALE,16
84000,45,WHITE,MARRIED,URBAN,FEMALE,20
84000,29,WHITE,MARRIED,RURAL,MALE,14
84000,46,WHITE,MARRIED,URBAN,MALE,20
84000,36,OTHER,SINGLE,URBAN,MALE,16
84000,45,WHITE,MARRIED,RURAL,MALE,14
84000,50,OTHER,MARRIED,RURAL,FEMALE,16
84000,49,WHITE,MARRIED,URBAN,MALE,16
84000,41,WHITE,MARRIED,URBAN,MALE,14
84000,41,OTHER,MARRIED,URBAN,MALE,20
84000,32,OTHER,MARRIED,RURAL,MALE,14
83200,46,WHITE,MARRIED,URBAN,FEMALE,14
83000,45,WHITE,MARRIED,URBAN,MALE,20
83000,44,WHITE,MARRIED,URBAN,MALE,20
83000,57,WHITE,MARRIED,URBAN,MALE,20
83000,47,WHITE,MARRIED,URBAN,MALE,14
83000,58,WHITE,MARRIED,URBAN,MALE,20
83000,48,WHITE,SINGLE,RURAL,FEMALE,16
83000,37,WHITE,MARRIED,RURAL,MALE,14
82500,50,BlACK,SINGLE,URBAN,FEMALE,20
82500,54,WHITE,MARRIED,URBAN,MALE,20
82400,47,WHITE,MARRIED,URBAN,MALE,20
82000,51,WHITE,MARRIED,URBAN,MALE,20
82000,40,BlACK,MARRIED,URBAN,MALE,20
82000,37,WHITE,MARRIED,URBAN,MALE,14
82000,32,BlACK,SINGLE,URBAN,MALE,20
82000,36,WHITE,MARRIED,URBAN,FEMALE,20
82000,58,WHITE,MARRIED,URBAN,MALE,14
82000,34,WHITE,MARRIED,URBAN,MALE,20
81120,43,WHITE,MARRIED,URBAN,MALE,16
81000,37,WHITE,MARRIED,URBAN,MALE,20
81000,50,WHITE,MARRIED,URBAN,MALE,20
81000,30,BlACK,SINGLE,URBAN,MALE,16
81000,35,WHITE,MARRIED,URBAN,MALE,20
81000,29,WHITE,MARRIED,URBAN,MALE,20
81000,38,WHITE,MARRIED,URBAN,MALE,20
81000,52,OTHER,MARRIED,URBAN,MALE,20
81000,46,WHITE,MARRIED,URBAN,FEMALE,20
81000,33,WHITE,MARRIED,URBAN,MALE,20
81000,39,WHITE,SINGLE,URBAN,MALE,16
81000,52,OTHER,SINGLE,URBAN,MALE,16
80500,34,WHITE,SINGLE,URBAN,FEMALE,20
80500,63,WHITE,SINGLE,URBAN,FEMALE,20
80500,53,WHITE,SINGLE,URBAN,FEMALE,20
80000,49,WHITE,MARRIED,RURAL,MALE,14
80000,58,WHITE,MARRIED,URBAN,MALE,14
80000,38,WHITE,MARRIED,URBAN,MALE,20
80000,43,WHITE,MARRIED,URBAN,MALE,20
80000,53,BlACK,MARRIED,URBAN,FEMALE,20
80000,50,WHITE,MARRIED,URBAN,FEMALE,20
80000,51,WHITE,MARRIED,URBAN,MALE,14
80000,38,WHITE,MARRIED,URBAN,MALE,16
80000,42,WHITE,MARRIED,URBAN,MALE,16
80000,30,OTHER,MARRIED,URBAN,MALE,20
80000,52,WHITE,MARRIED,URBAN,MALE,20
80000,48,WHITE,MARRIED,URBAN,FEMALE,20
80000,31,WHITE,MARRIED,URBAN,FEMALE,20
80000,50,WHITE,MARRIED,URBAN,MALE,14
80000,43,WHITE,MARRIED,URBAN,MALE,20
80000,49,OTHER,MARRIED,URBAN,MALE,20
80000,49,OTHER,MARRIED,URBAN,FEMALE,20
80000,41,WHITE,MARRIED,URBAN,MALE,16
80000,51,BlACK,SINGLE,URBAN,FEMALE,20
80000,40,WHITE,SINGLE,URBAN,MALE,16
80000,32,WHITE,SINGLE,URBAN,MALE,20
80000,33,WHITE,MARRIED,URBAN,MALE,20
80000,58,WHITE,MARRIED,URBAN,MALE,20
80000,37,WHITE,MARRIED,URBAN,MALE,20
80000,57,WHITE,MARRIED,URBAN,MALE,20
80000,59,WHITE,MARRIED,URBAN,MALE,20
80000,61,WHITE,SINGLE,URBAN,FEMALE,20
80000,57,WHITE,MARRIED,RURAL,MALE,12
80000,51,BlACK,SINGLE,URBAN,MALE,14
80000,36,OTHER,MARRIED,URBAN,MALE,20
80000,46,WHITE,MARRIED,RURAL,MALE,16
80000,47,WHITE,MARRIED,RURAL,FEMALE,20
80000,42,WHITE,MARRIED,URBAN,MALE,20
80000,57,WHITE,MARRIED,URBAN,MALE,16
80000,54,OTHER,MARRIED,URBAN,MALE,20
80000,58,WHITE,MARRIED,URBAN,FEMALE,20
80000,47,WHITE,MARRIED,URBAN,MALE,20
80000,62,WHITE,MARRIED,URBAN,MALE,16
80000,41,WHITE,MARRIED,RURAL,MALE,20
80000,39,WHITE,MARRIED,RURAL,MALE,20
80000,45,WHITE,MARRIED,URBAN,MALE,20
80000,44,WHITE,MARRIED,URBAN,MALE,16
80000,37,WHITE,MARRIED,URBAN,FEMALE,20
80000,36,BlACK,MARRIED,URBAN,MALE,20
80000,56,WHITE,MARRIED,URBAN,MALE,16
80000,49,WHITE,SINGLE,URBAN,MALE,16
80000,36,WHITE,MARRIED,URBAN,MALE,14
80000,31,WHITE,MARRIED,URBAN,MALE,20
80000,44,WHITE,MARRIED,URBAN,MALE,20
80000,54,WHITE,MARRIED,URBAN,MALE,16
80000,46,WHITE,MARRIED,RURAL,MALE,20
80000,46,WHITE,MARRIED,RURAL,MALE,16
80000,61,OTHER,SINGLE,URBAN,FEMALE,20
80000,40,WHITE,MARRIED,URBAN,MALE,16
80000,49,WHITE,MARRIED,URBAN,MALE,20
80000,35,WHITE,SINGLE,URBAN,FEMALE,16
80000,45,OTHER,MARRIED,URBAN,FEMALE,20
80000,44,WHITE,MARRIED,URBAN,MALE,20
80000,39,OTHER,SINGLE,URBAN,MALE,20
80000,51,OTHER,SINGLE,URBAN,MALE,20
80000,35,WHITE,MARRIED,URBAN,MALE,20
80000,34,BlACK,MARRIED,URBAN,MALE,20
80000,53,OTHER,MARRIED,URBAN,MALE,20
80000,45,OTHER,MARRIED,URBAN,MALE,20
80000,48,WHITE,MARRIED,URBAN,MALE,14
79100,33,WHITE,MARRIED,URBAN,FEMALE,20
79000,31,WHITE,MARRIED,URBAN,FEMALE,20
78000,38,WHITE,SINGLE,URBAN,FEMALE,20
78000,57,WHITE,MARRIED,URBAN,MALE,20
78000,58,BlACK,SINGLE,URBAN,FEMALE,20
78000,55,WHITE,MARRIED,URBAN,MALE,16
78000,45,WHITE,MARRIED,URBAN,MALE,20
78000,45,WHITE,MARRIED,URBAN,FEMALE,20
78000,33,OTHER,MARRIED,URBAN,MALE,20
77800,42,WHITE,SINGLE,URBAN,FEMALE,20
77338,37,WHITE,MARRIED,URBAN,MALE,14
77000,45,WHITE,SINGLE,RURAL,FEMALE,20
77000,40,WHITE,MARRIED,URBAN,FEMALE,20
77000,54,OTHER,MARRIED,URBAN,MALE,20
76210,42,WHITE,MARRIED,URBAN,MALE,16
76000,39,WHITE,SINGLE,URBAN,MALE,20
76000,40,WHITE,SINGLE,URBAN,MALE,20
76000,40,WHITE,MARRIED,URBAN,FEMALE,20
76000,51,WHITE,MARRIED,URBAN,MALE,16
76000,51,WHITE,SINGLE,URBAN,MALE,20
76000,49,WHITE,MARRIED,URBAN,FEMALE,20
76000,43,WHITE,SINGLE,URBAN,MALE,20
76000,32,OTHER,MARRIED,URBAN,FEMALE,20
76000,58,OTHER,MARRIED,URBAN,MALE,14
76000,48,WHITE,MARRIED,URBAN,MALE,20
75900,45,BlACK,MARRIED,URBAN,FEMALE,20
75800,64,WHITE,MARRIED,URBAN,MALE,14
75000,42,WHITE,SINGLE,URBAN,MALE,20
75000,56,WHITE,MARRIED,URBAN,MALE,20
75000,36,WHITE,MARRIED,URBAN,MALE,16
75000,48,WHITE,MARRIED,URBAN,FEMALE,20
75000,43,WHITE,MARRIED,URBAN,MALE,20
75000,63,WHITE,MARRIED,URBAN,MALE,20
75000,48,WHITE,MARRIED,URBAN,MALE,14
75000,56,WHITE,MARRIED,URBAN,MALE,20
75000,60,WHITE,MARRIED,URBAN,MALE,20
75000,60,WHITE,MARRIED,URBAN,MALE,20
75000,50,WHITE,SINGLE,URBAN,FEMALE,20
75000,38,WHITE,MARRIED,URBAN,MALE,16
75000,36,WHITE,SINGLE,URBAN,MALE,14
75000,49,WHITE,MARRIED,URBAN,FEMALE,20
75000,38,BlACK,MARRIED,URBAN,FEMALE,16
75000,59,WHITE,MARRIED,URBAN,MALE,20
75000,33,WHITE,MARRIED,URBAN,FEMALE,20
75000,43,WHITE,SINGLE,URBAN,FEMALE,20
75000,56,WHITE,MARRIED,URBAN,FEMALE,20
75000,56,WHITE,MARRIED,URBAN,MALE,20
75000,38,WHITE,MARRIED,URBAN,MALE,14
75000,56,WHITE,MARRIED,URBAN,MALE,14
75000,50,WHITE,MARRIED,URBAN,MALE,14
75000,45,WHITE,MARRIED,URBAN,MALE,14
75000,39,WHITE,MARRIED,URBAN,MALE,16
75000,48,WHITE,MARRIED,URBAN,MALE,16
75000,44,WHITE,MARRIED,URBAN,FEMALE,20
75000,41,WHITE,SINGLE,URBAN,MALE,20
75000,35,WHITE,SINGLE,URBAN,MALE,14
75000,55,WHITE,SINGLE,URBAN,MALE,14
75000,45,WHITE,MARRIED,URBAN,FEMALE,20
75000,45,WHITE,MARRIED,URBAN,MALE,20
75000,41,WHITE,MARRIED,URBAN,MALE,20
75000,47,WHITE,MARRIED,URBAN,MALE,20
75000,40,WHITE,MARRIED,URBAN,MALE,14
75000,47,WHITE,MARRIED,URBAN,FEMALE,14
75000,35,WHITE,MARRIED,URBAN,MALE,16
75000,27,WHITE,SINGLE,URBAN,MALE,20
75000,29,OTHER,MARRIED,URBAN,MALE,20
75000,43,WHITE,SINGLE,URBAN,FEMALE,16
75000,47,WHITE,MARRIED,URBAN,MALE,14
75000,39,WHITE,MARRIED,URBAN,MALE,16
75000,38,WHITE,MARRIED,URBAN,MALE,16
75000,46,WHITE,MARRIED,URBAN,MALE,14
75000,58,WHITE,MARRIED,RURAL,MALE,16
75000,56,WHITE,MARRIED,RURAL,FEMALE,14
75000,63,WHITE,MARRIED,URBAN,MALE,16
75000,30,WHITE,MARRIED,URBAN,MALE,20
75000,30,WHITE,MARRIED,RURAL,MALE,20
75000,58,WHITE,MARRIED,RURAL,MALE,20
75000,32,OTHER,SINGLE,RURAL,FEMALE,16
75000,55,WHITE,SINGLE,RURAL,FEMALE,16
75000,43,WHITE,MARRIED,URBAN,MALE,20
75000,42,WHITE,MARRIED,URBAN,MALE,20
75000,61,WHITE,SINGLE,URBAN,FEMALE,20
75000,62,OTHER,MARRIED,URBAN,FEMALE,20
75000,33,WHITE,MARRIED,URBAN,MALE,20
75000,32,OTHER,MARRIED,URBAN,MALE,20
75000,40,WHITE,MARRIED,URBAN,MALE,20
75000,68,WHITE,MARRIED,URBAN,MALE,8
75000,41,WHITE,MARRIED,URBAN,MALE,14
75000,60,WHITE,MARRIED,URBAN,MALE,20
75000,32,WHITE,MARRIED,URBAN,MALE,20
75000,52,OTHER,SINGLE,URBAN,MALE,20
75000,50,WHITE,MARRIED,URBAN,MALE,20
75000,38,WHITE,MARRIED,URBAN,MALE,20
75000,55,BlACK,MARRIED,URBAN,MALE,16
75000,40,BlACK,MARRIED,URBAN,FEMALE,16
75000,44,WHITE,MARRIED,RURAL,FEMALE,20
75000,51,WHITE,SINGLE,URBAN,FEMALE,20
75000,29,BlACK,MARRIED,URBAN,MALE,16
75000,35,WHITE,MARRIED,URBAN,MALE,20
75000,55,WHITE,MARRIED,URBAN,MALE,16
75000,50,WHITE,MARRIED,URBAN,MALE,0
75000,42,WHITE,MARRIED,URBAN,MALE,20
75000,31,OTHER,MARRIED,URBAN,MALE,20
75000,46,WHITE,MARRIED,RURAL,MALE,16
75000,44,WHITE,MARRIED,RURAL,MALE,16
75000,50,WHITE,MARRIED,URBAN,MALE,16
75000,40,WHITE,SINGLE,URBAN,MALE,20
75000,53,WHITE,MARRIED,URBAN,MALE,20
75000,49,WHITE,MARRIED,URBAN,MALE,16
75000,56,WHITE,SINGLE,URBAN,FEMALE,16
75000,57,WHITE,MARRIED,URBAN,FEMALE,14
75000,35,WHITE,MARRIED,URBAN,MALE,20
75000,40,WHITE,MARRIED,URBAN,FEMALE,20
75000,36,WHITE,SINGLE,URBAN,MALE,20
75000,56,WHITE,MARRIED,URBAN,MALE,16
75000,49,WHITE,MARRIED,URBAN,MALE,20
75000,39,WHITE,MARRIED,URBAN,MALE,16
75000,54,BlACK,MARRIED,URBAN,FEMALE,20
75000,51,WHITE,MARRIED,URBAN,MALE,16
75000,30,WHITE,MARRIED,URBAN,MALE,20
75000,60,WHITE,SINGLE,URBAN,FEMALE,20
75000,36,BlACK,MARRIED,URBAN,FEMALE,16
75000,47,WHITE,SINGLE,URBAN,MALE,20
75000,56,BlACK,MARRIED,URBAN,MALE,14
75000,46,OTHER,SINGLE,URBAN,MALE,20
75000,52,WHITE,MARRIED,URBAN,MALE,16
75000,24,OTHER,SINGLE,RURAL,MALE,14
75000,54,OTHER,MARRIED,URBAN,MALE,20
75000,59,OTHER,MARRIED,URBAN,MALE,16
75000,55,OTHER,MARRIED,URBAN,MALE,20
75000,44,OTHER,MARRIED,URBAN,MALE,20
75000,59,OTHER,MARRIED,URBAN,FEMALE,20
74600,53,WHITE,SINGLE,URBAN,MALE,20
74565,32,WHITE,SINGLE,URBAN,FEMALE,16
74500,42,WHITE,SINGLE,URBAN,MALE,20
74017,38,WHITE,MARRIED,URBAN,MALE,20
74000,38,WHITE,MARRIED,URBAN,MALE,14
74000,48,WHITE,MARRIED,URBAN,FEMALE,16
74000,53,WHITE,MARRIED,URBAN,MALE,20
74000,55,WHITE,MARRIED,URBAN,MALE,20
74000,36,WHITE,MARRIED,URBAN,FEMALE,20
74000,45,WHITE,MARRIED,URBAN,MALE,16
74000,54,WHITE,MARRIED,URBAN,FEMALE,14
74000,32,WHITE,MARRIED,URBAN,MALE,16
74000,47,WHITE,MARRIED,URBAN,FEMALE,16
74000,34,WHITE,SINGLE,URBAN,MALE,14
74000,53,WHITE,MARRIED,URBAN,MALE,20
73666,48,WHITE,MARRIED,URBAN,MALE,20
73500,35,BlACK,SINGLE,URBAN,FEMALE,20
73303,35,WHITE,MARRIED,URBAN,MALE,14
73000,55,WHITE,MARRIED,URBAN,MALE,14
73000,34,WHITE,SINGLE,URBAN,MALE,16
73000,33,BlACK,SINGLE,URBAN,MALE,20
73000,42,WHITE,MARRIED,URBAN,MALE,20
73000,41,WHITE,MARRIED,URBAN,MALE,14
73000,47,WHITE,MARRIED,URBAN,MALE,14
73000,48,WHITE,MARRIED,URBAN,MALE,16
73000,56,WHITE,SINGLE,URBAN,MALE,14
73000,48,WHITE,SINGLE,URBAN,FEMALE,20
73000,50,WHITE,MARRIED,URBAN,MALE,20
73000,51,WHITE,SINGLE,URBAN,FEMALE,20
72800,42,OTHER,SINGLE,RURAL,MALE,14
72650,50,WHITE,SINGLE,URBAN,FEMALE,20
72500,41,WHITE,MARRIED,URBAN,MALE,20
72300,47,WHITE,MARRIED,URBAN,FEMALE,16
72200,26,WHITE,MARRIED,URBAN,MALE,20
72000,30,WHITE,MARRIED,URBAN,FEMALE,20
72000,55,WHITE,MARRIED,URBAN,MALE,16
72000,42,WHITE,MARRIED,URBAN,MALE,16
72000,49,WHITE,MARRIED,URBAN,MALE,16
72000,39,OTHER,SINGLE,URBAN,FEMALE,20
72000,65,BlACK,MARRIED,URBAN,MALE,20
72000,57,WHITE,MARRIED,URBAN,MALE,16
72000,41,WHITE,MARRIED,URBAN,MALE,14
72000,53,WHITE,MARRIED,URBAN,MALE,20
72000,40,WHITE,MARRIED,URBAN,MALE,14
72000,28,WHITE,MARRIED,RURAL,MALE,20
72000,24,WHITE,SINGLE,URBAN,MALE,20
72000,62,WHITE,SINGLE,URBAN,MALE,14
72000,41,WHITE,MARRIED,URBAN,MALE,20
72000,59,WHITE,SINGLE,RURAL,FEMALE,20
72000,50,WHITE,SINGLE,URBAN,MALE,14
72000,44,WHITE,SINGLE,URBAN,FEMALE,20
72000,33,OTHER,MARRIED,URBAN,FEMALE,20
72000,27,WHITE,MARRIED,URBAN,MALE,14
72000,59,OTHER,MARRIED,URBAN,MALE,16
72000,38,OTHER,MARRIED,URBAN,FEMALE,16
71800,39,WHITE,MARRIED,URBAN,FEMALE,14
71500,26,WHITE,MARRIED,RURAL,MALE,20
71000,56,WHITE,MARRIED,URBAN,MALE,6
71000,49,WHITE,MARRIED,URBAN,MALE,16
71000,34,WHITE,MARRIED,URBAN,MALE,16
71000,44,WHITE,MARRIED,URBAN,MALE,16
71000,33,WHITE,MARRIED,URBAN,MALE,16
71000,41,WHITE,MARRIED,URBAN,MALE,16
70196,47,WHITE,MARRIED,URBAN,MALE,16
70120,30,BlACK,SINGLE,URBAN,MALE,20
70000,51,WHITE,MARRIED,URBAN,MALE,20
70000,54,WHITE,MARRIED,URBAN,MALE,20
70000,58,WHITE,MARRIED,URBAN,MALE,14
70000,38,WHITE,MARRIED,URBAN,FEMALE,20
70000,41,WHITE,MARRIED,URBAN,MALE,20
70000,49,WHITE,MARRIED,URBAN,MALE,16
70000,33,WHITE,MARRIED,URBAN,MALE,16
70000,45,OTHER,SINGLE,URBAN,MALE,14
70000,27,WHITE,MARRIED,URBAN,MALE,14
70000,33,OTHER,SINGLE,URBAN,FEMALE,20
70000,52,WHITE,MARRIED,URBAN,FEMALE,20
70000,46,WHITE,MARRIED,URBAN,MALE,20
70000,53,WHITE,MARRIED,URBAN,MALE,16
70000,34,WHITE,MARRIED,URBAN,FEMALE,16
70000,39,WHITE,MARRIED,URBAN,MALE,16
70000,32,WHITE,MARRIED,URBAN,FEMALE,20
70000,44,WHITE,MARRIED,URBAN,MALE,16
70000,59,WHITE,SINGLE,URBAN,FEMALE,20
70000,28,WHITE,MARRIED,URBAN,FEMALE,20
70000,53,WHITE,MARRIED,URBAN,MALE,16
70000,50,WHITE,MARRIED,URBAN,MALE,14
70000,46,WHITE,MARRIED,URBAN,MALE,20
70000,31,WHITE,MARRIED,URBAN,MALE,20
70000,37,OTHER,MARRIED,URBAN,MALE,20
70000,40,WHITE,MARRIED,URBAN,FEMALE,20
70000,47,WHITE,MARRIED,RURAL,MALE,20
70000,37,WHITE,MARRIED,URBAN,FEMALE,20
70000,50,WHITE,SINGLE,URBAN,FEMALE,20
70000,31,WHITE,MARRIED,URBAN,MALE,14
70000,43,WHITE,MARRIED,URBAN,MALE,20
70000,49,WHITE,SINGLE,URBAN,FEMALE,16
70000,41,WHITE,MARRIED,URBAN,FEMALE,16
70000,28,BlACK,MARRIED,URBAN,MALE,20
70000,43,WHITE,MARRIED,URBAN,FEMALE,20
70000,37,WHITE,MARRIED,URBAN,FEMALE,20
70000,37,WHITE,MARRIED,URBAN,MALE,14
70000,50,OTHER,MARRIED,URBAN,FEMALE,20
70000,51,BlACK,MARRIED,URBAN,MALE,14
70000,54,BlACK,SINGLE,URBAN,FEMALE,20
70000,33,BlACK,SINGLE,URBAN,FEMALE,20
70000,25,BlACK,SINGLE,URBAN,FEMALE,14
70000,37,WHITE,MARRIED,URBAN,MALE,20
70000,53,WHITE,MARRIED,URBAN,MALE,16
70000,47,WHITE,MARRIED,URBAN,MALE,20
70000,52,WHITE,MARRIED,URBAN,MALE,16
70000,29,WHITE,SINGLE,URBAN,MALE,20
70000,41,WHITE,MARRIED,RURAL,MALE,14
70000,49,WHITE,MARRIED,URBAN,MALE,20
70000,32,WHITE,MARRIED,URBAN,MALE,16
70000,53,WHITE,MARRIED,URBAN,MALE,20
70000,61,WHITE,MARRIED,URBAN,MALE,14
70000,56,BlACK,MARRIED,URBAN,MALE,14
70000,42,WHITE,MARRIED,URBAN,MALE,20
70000,45,OTHER,MARRIED,URBAN,MALE,20
70000,33,WHITE,MARRIED,URBAN,FEMALE,20
70000,48,WHITE,MARRIED,URBAN,MALE,20
70000,44,WHITE,MARRIED,RURAL,MALE,8
70000,30,WHITE,SINGLE,URBAN,MALE,20
70000,40,WHITE,MARRIED,URBAN,FEMALE,20
70000,32,WHITE,MARRIED,URBAN,MALE,20
70000,39,WHITE,MARRIED,RURAL,MALE,20
70000,55,WHITE,MARRIED,URBAN,MALE,16
70000,40,WHITE,MARRIED,URBAN,FEMALE,20
70000,32,WHITE,SINGLE,URBAN,MALE,20
70000,54,WHITE,MARRIED,URBAN,FEMALE,20
70000,40,WHITE,MARRIED,URBAN,MALE,20
70000,59,WHITE,MARRIED,URBAN,MALE,16
70000,38,WHITE,SINGLE,URBAN,FEMALE,20
70000,34,OTHER,MARRIED,URBAN,MALE,14
70000,34,WHITE,MARRIED,URBAN,MALE,20
70000,42,OTHER,SINGLE,URBAN,MALE,20
70000,53,BlACK,SINGLE,URBAN,FEMALE,16
70000,34,WHITE,MARRIED,URBAN,FEMALE,20
70000,50,WHITE,SINGLE,URBAN,FEMALE,20
70000,49,WHITE,MARRIED,URBAN,MALE,20
70000,51,WHITE,MARRIED,URBAN,FEMALE,16
70000,50,OTHER,MARRIED,URBAN,MALE,14
70000,22,OTHER,SINGLE,URBAN,MALE,20
70000,44,WHITE,MARRIED,URBAN,FEMALE,20
70000,38,OTHER,MARRIED,URBAN,FEMALE,14
69900,37,WHITE,MARRIED,URBAN,MALE,16
69000,46,WHITE,SINGLE,RURAL,MALE,16
69000,43,WHITE,MARRIED,URBAN,MALE,20
69000,38,WHITE,SINGLE,URBAN,MALE,20
69000,38,BlACK,SINGLE,URBAN,FEMALE,20
69000,52,WHITE,MARRIED,RURAL,MALE,20
69000,39,WHITE,MARRIED,RURAL,MALE,20
69000,54,WHITE,SINGLE,RURAL,MALE,20
69000,59,WHITE,MARRIED,URBAN,FEMALE,16
69000,28,WHITE,MARRIED,URBAN,MALE,16
